Relative_File_Path,Number_of_Chains
Training/Kappa200_BD01_C2_nematic_142125000.png,145
Training/Kappa30_BD01_C4_nematic_20550000.png,145
Training/Kappa500_BD01_C2_nematic_167475000.png,145
Training/Kappa500_BD03_C2_nematic_39300000.png,435
Training/Lx150_BD0130_C2_nematic_01350000.png,130
Training/Kappa200_BD03_C0_nematic_04350000.png,435
Training/Lx150_BD0333_C0_nematic_00600000.png,333
Training/Kappa150_BD07_C2_nematic_09225000.png,1016
Training/Kappa200_BD05_C1_nematic_01725000.png,726
Training/Lx150_BD0247_C1_nematic_01650000.png,247
Training/Lx150_BD0333_C0_nematic_01185000.png,333
Training/Kappa300_BD01_C1_nematic_82800000.png,145
Training/Kappa70_BD07_C0_nematic_15450000.png,1016
Training/Kappa200_BD03_C2_nematic_48375000.png,435
Training/Kappa300_BD05_C2_nematic_25350000.png,726
Training/Lx100_BD05_C2_nematic_00945000.png,323
Training/Kappa30_BD05_C8_nematic_34950000.png,726
Training/Lx150_BD0333_C0_nematic_01035000.png,333
Training/Kappa100_BD07_C0_nematic_06900000.png,1016
Training/Lx50_BD01_C2_nematic_03990000.png,16
Training/Kappa30_BD05_C2_nematic_17025000.png,726
Training/Kappa70_BD01_C3_nematic_142575000.png,145
Training/Lx150_BD035_C2_nematic_15375000.png,35
Training/Kappa500_BD03_C0_nematic_38175000.png,435
Training/Lx50_BD07_C1_nematic_01425000.png,113
Training/Kappa30_BD07_C4_nematic_01425000.png,1016
Training/Kappa500_BD03_C1_nematic_05700000.png,435
Training/Kappa30_BD07_C4_nematic_03975000.png,1016
Training/Kappa300_BD03_C1_nematic_55200000.png,435
Training/Kappa1000_BD03_C2_nematic_19575000.png,435
Training/Kappa70_BD05_C1_nematic_55086489.png,726
Training/Kappa30_BD01_C5_nematic_28350000.png,145
Training/Kappa250_BD05_C0_nematic_02886266.png,726
Training/Kappa300_BD05_C0_nematic_31575000.png,726
Training/Kappa300_BD07_C0_nematic_15450000.png,1016
Training/Lx150_BD035_C0_nematic_03225000.png,35
Training/Kappa250_BD01_C0_nematic_123900000.png,145
Training/Kappa150_BD03_C2_nematic_67275000.png,435
Training/Lx50_BD01_C2_nematic_10860000.png,16
Training/Kappa500_BD01_C2_nematic_156675000.png,145
Training/Kappa150_BD05_C0_nematic_04050000.png,726
Training/Kappa1000_BD01_C1_nematic_160200000.png,145
Training/Kappa100_BD07_C2_nematic_08775000.png,1016
Training/Kappa150_BD03_C0_nematic_71550000.png,435
Training/Kappa500_BD03_C0_nematic_67350000.png,435
Training/Kappa300_BD03_C0_nematic_52950000.png,435
Training/Lx150_BD0247_C1_nematic_01290000.png,247
Training/Kappa150_BD07_C0_nematic_09975000.png,1016
Training/Kappa500_BD05_C0_nematic_12675000.png,726
Training/Kappa250_BD01_C1_nematic_119325000.png,145
Training/Kappa150_BD05_C1_nematic_05475000.png,726
Training/Kappa150_BD03_C1_nematic_58650000.png,435
Training/Kappa30_BD07_C2_nematic_07050000.png,1016
Training/Kappa30_BD05_C0_nematic_39866854.png,726
Training/Kappa200_BD01_C0_nematic_168150000.png,145
Training/Lx150_BD0253_C1_nematic_02925000.png,253
Training/Kappa500_BD05_C2_nematic_10650000.png,726
Training/Kappa1000_BD03_C0_nematic_08850000.png,435
Training/Kappa100_BD03_C1_nematic_03075000.png,435
Training/Kappa300_BD07_C1_nematic_08550000.png,1016
Training/Kappa30_BD03_C1_nematic_73213855.png,435
Training/Lx150_BD0359_C1_nematic_01170000.png,359
Training/Kappa100_BD03_C2_nematic_40050000.png,435
Training/Kappa150_BD03_C2_nematic_44700000.png,435
Training/Kappa100_BD03_C1_nematic_41325000.png,435
Training/Lx100_BD05_C1_nematic_00930000.png,323
Training/Kappa150_BD03_C2_nematic_72900000.png,435
Training/Kappa30_BD03_C0_nematic_81181888.png,435
Training/Kappa150_BD03_C1_nematic_66600000.png,435
Training/Kappa30_BD05_C9_nematic_11700000.png,726
Training/Lx150_BD0247_C1_nematic_02010000.png,247
Training/Lx50_BD07_C0_nematic_01335000.png,113
Training/Lx150_BD083_C2_nematic_04275000.png,83
Training/Kappa300_BD01_C2_nematic_114825000.png,145
Training/Kappa250_BD01_C0_nematic_23925000.png,145
Training/Kappa30_BD01_C1_nematic_36825000.png,145
Training/Kappa1000_BD01_C2_nematic_148125000.png,145
Training/Lx50_BD07_C1_nematic_00255000.png,113
Training/Kappa300_BD07_C0_nematic_14325000.png,1016
Training/Kappa1000_BD03_C1_nematic_15825000.png,435
Training/Kappa250_BD01_C0_nematic_84375000.png,145
Training/Kappa150_BD05_C0_nematic_35775000.png,726
Training/Kappa30_BD03_C0_nematic_40950000.png,435
Training/Kappa30_BD07_C4_nematic_09450000.png,1016
Training/Kappa1000_BD03_C0_nematic_15825000.png,435
Training/Kappa150_BD05_C2_nematic_27300000.png,726
Training/Kappa70_BD01_C1_nematic_192750000.png,145
Training/Kappa150_BD03_C2_nematic_29175000.png,435
Training/Kappa150_BD01_C2_nematic_169875000.png,145
Training/Lx50_BD01_C2_nematic_03465000.png,16
Training/Lx150_BD0253_C2_nematic_02265000.png,253
Training/Lx50_BD07_C0_nematic_01410000.png,113
Training/Kappa30_BD03_C1_nematic_34500000.png,435
Training/Kappa100_BD07_C2_nematic_13050000.png,1016
Training/Kappa30_BD07_C0_nematic_28181304.png,1016
Training/Lx150_BD0247_C2_nematic_03165000.png,247
Training/Lx50_BD01_C2_nematic_14145000.png,16
Training/Kappa150_BD01_C0_nematic_161250000.png,145
Training/Kappa300_BD03_C2_nematic_00525000.png,435
Training/Lx100_BD03_C0_nematic_00585000.png,194
Training/Kappa200_BD05_C2_nematic_19425000.png,726
Training/Kappa500_BD03_C1_nematic_24675000.png,435
Training/Lx150_BD057_C0_nematic_00975000.png,57
Training/Kappa100_BD07_C2_nematic_15900000.png,1016
Training/Kappa300_BD03_C1_nematic_02025000.png,435
Training/Kappa70_BD03_C2_nematic_64125000.png,435
Training/Kappa300_BD07_C1_nematic_13800000.png,1016
Training/Kappa30_BD03_C2_nematic_36225000.png,435
Training/Kappa30_BD05_C5_nematic_14475000.png,726
Training/Kappa30_BD01_C2_nematic_126975000.png,145
Training/Kappa30_BD01_C1_nematic_58875000.png,145
Training/Lx150_BD057_C1_nematic_00675000.png,57
Training/Kappa150_BD03_C2_nematic_39675000.png,435
Training/Kappa70_BD03_C0_nematic_37275000.png,435
Training/Lx100_BD03_C1_nematic_01650000.png,194
Training/Kappa30_BD07_C5_nematic_18375000.png,1016
Training/Kappa100_BD01_C3_nematic_00375000.png,145
Training/Kappa500_BD03_C0_nematic_47475000.png,435
Training/Kappa250_BD03_C1_nematic_51900000.png,435
Training/Lx50_BD07_C1_nematic_01830000.png,113
Training/Lx150_BD0198_C0_nematic_02040000.png,198
Training/Kappa100_BD01_C4_nematic_60600000.png,145
Training/Kappa1000_BD01_C2_nematic_130950000.png,145
Training/Kappa150_BD05_C1_nematic_20700000.png,726
Training/Kappa30_BD01_C0_nematic_159525000.png,145
Training/Kappa300_BD01_C1_nematic_70125000.png,145
Training/Lx150_BD0253_C1_nematic_02580000.png,253
Training/Lx100_BD03_C1_nematic_01515000.png,194
Training/Lx50_BD01_C1_nematic_24990000.png,16
Training/Lx50_BD05_C0_nematic_01590000.png,81
Training/Kappa500_BD01_C0_nematic_08850000.png,145
Training/Lx150_BD0359_C1_nematic_00120000.png,359
Training/Kappa300_BD05_C1_nematic_08175000.png,726
Training/Kappa300_BD01_C1_nematic_105825000.png,145
Training/Kappa30_BD07_C0_nematic_22700971.png,1016
Training/Kappa1000_BD03_C0_nematic_20625000.png,435
Training/Kappa70_BD03_C4_nematic_21150000.png,435
Training/Kappa30_BD01_C1_nematic_111300000.png,145
Training/Kappa70_BD01_C2_nematic_105375000.png,145
Training/Kappa250_BD05_C2_nematic_09485601.png,726
Training/Lx150_BD0359_C2_nematic_00720000.png,359
Training/Kappa300_BD07_C2_nematic_00825000.png,1016
Training/Lx150_BD0247_C2_nematic_03180000.png,247
Training/Kappa200_BD07_C2_nematic_01050000.png,1016
Training/Lx150_BD020_C1_nematic_16155000.png,20
Training/Kappa300_BD05_C1_nematic_16350000.png,726
Training/Kappa30_BD07_C1_nematic_22338970.png,1016
Training/Kappa500_BD01_C2_nematic_140775000.png,145
Training/Kappa250_BD03_C2_nematic_08625000.png,435
Training/Kappa30_BD05_C8_nematic_11925000.png,726
Training/Lx150_BD0198_C2_nematic_03885000.png,198
Training/Kappa100_BD05_C0_nematic_11475000.png,726
Training/Kappa200_BD05_C1_nematic_29100000.png,726
Training/Kappa200_BD01_C1_nematic_00150000.png,145
Training/Kappa30_BD01_C0_nematic_223200000.png,145
Training/Kappa30_BD07_C4_nematic_13650000.png,1016
Training/Kappa30_BD01_C5_nematic_159150000.png,145
Training/Kappa250_BD07_C1_nematic_15225000.png,1016
Training/Kappa100_BD03_C2_nematic_23775000.png,435
Training/Kappa200_BD01_C1_nematic_35850000.png,145
Training/Kappa30_BD03_C2_nematic_72225000.png,435
Training/Kappa100_BD05_C1_nematic_17475000.png,726
Training/Lx50_BD01_C2_nematic_28125000.png,16
Training/Kappa70_BD01_C0_nematic_88275000.png,145
Training/Kappa100_BD01_C3_nematic_74250000.png,145
Training/Kappa150_BD01_C2_nematic_131550000.png,145
Training/Kappa70_BD01_C0_nematic_95250000.png,145
Training/Lx50_BD01_C1_nematic_19680000.png,16
Training/Kappa100_BD01_C3_nematic_11925000.png,145
Training/Kappa70_BD05_C0_nematic_62448583.png,726
Training/Kappa100_BD01_C3_nematic_156750000.png,145
Training/Lx100_BD03_C2_nematic_02310000.png,194
Training/Kappa500_BD03_C0_nematic_50775000.png,435
Training/Kappa200_BD05_C2_nematic_17100000.png,726
Training/Kappa250_BD01_C2_nematic_44250000.png,145
Training/Kappa300_BD01_C2_nematic_96975000.png,145
Training/Kappa150_BD07_C0_nematic_03075000.png,1016
Training/Lx100_BD05_C2_nematic_00315000.png,323
Training/Kappa150_BD03_C0_nematic_57825000.png,435
Training/Kappa500_BD05_C0_nematic_11100000.png,726
Training/Kappa200_BD05_C1_nematic_25950000.png,726
Training/Kappa250_BD05_C2_nematic_02960601.png,726
Training/Kappa250_BD05_C2_nematic_01910601.png,726
Training/Kappa250_BD03_C0_nematic_58200000.png,435
Training/Kappa70_BD01_C5_nematic_103425000.png,145
Training/Kappa200_BD07_C1_nematic_08550000.png,1016
Training/Kappa30_BD05_C5_nematic_34875000.png,726
Training/Lx100_BD07_C1_nematic_00150000.png,452
Training/Lx150_BD0130_C2_nematic_02055000.png,130
Training/Kappa300_BD07_C0_nematic_00600000.png,1016
Training/Lx150_BD083_C1_nematic_05700000.png,83
Training/Kappa300_BD05_C1_nematic_25125000.png,726
Training/Kappa100_BD05_C1_nematic_25575000.png,726
Training/Kappa250_BD05_C0_nematic_10536266.png,726
Training/Kappa250_BD03_C0_nematic_56475000.png,435
Training/Lx100_BD05_C1_nematic_00540000.png,323
Training/Lx150_BD020_C0_nematic_06900000.png,20
Training/Kappa70_BD05_C0_nematic_28500000.png,726
Training/Lx50_BD01_C0_nematic_04305000.png,16
Training/Lx150_BD0253_C2_nematic_00165000.png,253
Training/Lx150_BD0198_C2_nematic_02805000.png,198
Training/Kappa30_BD07_C3_nematic_10725000.png,1016
Training/Kappa500_BD05_C2_nematic_09225000.png,726
Training/Kappa500_BD01_C1_nematic_125550000.png,145
Training/Lx100_BD03_C1_nematic_01080000.png,194
Training/Kappa30_BD07_C0_nematic_06900000.png,1016
Training/Kappa500_BD03_C1_nematic_15900000.png,435
Training/Lx100_BD07_C0_nematic_00195000.png,452
Training/Kappa200_BD07_C1_nematic_03750000.png,1016
Training/Lx150_BD0198_C0_nematic_02130000.png,198
Training/Lx50_BD01_C0_nematic_12255000.png,16
Training/Kappa300_BD01_C1_nematic_69450000.png,145
Training/Kappa200_BD05_C1_nematic_36600000.png,726
Training/Kappa100_BD03_C1_nematic_39675000.png,435
Training/Kappa1000_BD01_C1_nematic_127950000.png,145
Training/Kappa30_BD05_C5_nematic_06225000.png,726
Training/Kappa70_BD05_C0_nematic_30825000.png,726
Training/Kappa30_BD05_C7_nematic_19050000.png,726
Training/Lx150_BD0198_C0_nematic_01695000.png,198
Training/Kappa300_BD01_C2_nematic_209475000.png,145
Training/Kappa100_BD05_C1_nematic_32700000.png,726
Training/Kappa70_BD01_C4_nematic_27975000.png,145
Training/Lx150_BD0130_C2_nematic_01080000.png,130
Training/Lx50_BD05_C2_nematic_01290000.png,81
Training/Kappa150_BD01_C1_nematic_62700000.png,145
Training/Kappa70_BD01_C0_nematic_66600000.png,145
Training/Kappa200_BD07_C1_nematic_10050000.png,1016
Training/Lx150_BD0247_C2_nematic_00810000.png,247
Training/Kappa100_BD05_C2_nematic_24000000.png,726
Training/Kappa150_BD05_C2_nematic_21075000.png,726
Training/Lx150_BD0253_C0_nematic_00765000.png,253
Training/Kappa70_BD03_C2_nematic_72825000.png,435
Training/Kappa200_BD07_C0_nematic_05250000.png,1016
Training/Kappa70_BD01_C0_nematic_183225000.png,145
Training/Lx150_BD020_C0_nematic_13470000.png,20
Training/Kappa250_BD07_C0_nematic_02325000.png,1016
Training/Lx150_BD035_C2_nematic_02250000.png,35
Training/Kappa30_BD07_C2_nematic_30262406.png,1016
Training/Lx150_BD057_C0_nematic_05475000.png,57
Training/Kappa1000_BD01_C2_nematic_48300000.png,145
Training/Kappa30_BD07_C1_nematic_31568829.png,1016
Training/Lx100_BD07_C2_nematic_00585000.png,452
Training/Kappa200_BD05_C1_nematic_18225000.png,726
Training/Lx50_BD01_C0_nematic_01545000.png,16
Training/Lx150_BD083_C2_nematic_04500000.png,83
Training/Kappa200_BD07_C1_nematic_02925000.png,1016
Training/Kappa200_BD03_C0_nematic_05100000.png,435
Training/Kappa150_BD03_C2_nematic_68100000.png,435
Training/Kappa200_BD03_C0_nematic_40950000.png,435
Training/Lx150_BD035_C1_nematic_14175000.png,35
Training/Kappa200_BD05_C2_nematic_23700000.png,726
Training/Kappa70_BD01_C3_nematic_64575000.png,145
Training/Lx150_BD0198_C0_nematic_00060000.png,198
Training/Kappa250_BD05_C0_nematic_06336266.png,726
Training/Kappa500_BD05_C1_nematic_17175000.png,726
Training/Lx100_BD05_C2_nematic_00705000.png,323
Training/Kappa250_BD03_C1_nematic_11100000.png,435
Training/Kappa30_BD07_C0_nematic_18125971.png,1016
Training/Lx100_BD03_C0_nematic_02250000.png,194
Training/Lx150_BD0359_C2_nematic_01905000.png,359
Training/Kappa1000_BD03_C1_nematic_39375000.png,435
Training/Kappa500_BD03_C0_nematic_18525000.png,435
Training/Lx150_BD0359_C1_nematic_00825000.png,359
Training/Kappa30_BD01_C1_nematic_33900000.png,145
Training/Lx150_BD0253_C1_nematic_01620000.png,253
Training/Kappa150_BD07_C0_nematic_03975000.png,1016
Training/Lx100_BD01_C0_nematic_06750000.png,65
Training/Kappa30_BD01_C1_nematic_135450000.png,145
Training/Kappa100_BD05_C0_nematic_09525000.png,726
Training/Lx50_BD07_C2_nematic_02355000.png,113
Training/Kappa300_BD03_C2_nematic_23100000.png,435
Training/Kappa30_BD05_C1_nematic_35524379.png,726
Training/Kappa150_BD03_C0_nematic_30375000.png,435
Training/Kappa100_BD01_C5_nematic_86775000.png,145
Training/Kappa300_BD01_C1_nematic_57300000.png,145
Training/Kappa250_BD03_C2_nematic_10125000.png,435
Training/Lx100_BD05_C1_nematic_00510000.png,323
Training/Lx150_BD0333_C2_nematic_02325000.png,333
Training/Kappa70_BD01_C0_nematic_45150000.png,145
Training/Kappa500_BD01_C1_nematic_69600000.png,145
Training/Lx150_BD057_C0_nematic_07350000.png,57
Training/Lx150_BD0253_C0_nematic_00585000.png,253
Training/Kappa150_BD03_C2_nematic_43125000.png,435
Training/Lx100_BD01_C2_nematic_04215000.png,65
Training/Kappa250_BD07_C1_nematic_08325000.png,1016
Training/Kappa70_BD01_C1_nematic_147675000.png,145
Training/Kappa200_BD05_C0_nematic_19575000.png,726
Training/Lx150_BD0198_C1_nematic_02040000.png,198
Training/Kappa150_BD07_C0_nematic_06825000.png,1016
Training/Lx150_BD0359_C2_nematic_00975000.png,359
Training/Kappa300_BD03_C1_nematic_46725000.png,435
Training/Kappa30_BD07_C4_nematic_15600000.png,1016
Training/Kappa30_BD07_C1_nematic_36668829.png,1016
Training/Kappa30_BD01_C2_nematic_54825000.png,145
Training/Kappa70_BD01_C4_nematic_186300000.png,145
Training/Kappa70_BD03_C1_nematic_58050000.png,435
Training/Kappa250_BD03_C0_nematic_30525000.png,435
Training/Kappa30_BD05_C2_nematic_40978512.png,726
Training/Kappa500_BD03_C2_nematic_11700000.png,435
Training/Kappa30_BD01_C2_nematic_156000000.png,145
Training/Kappa70_BD03_C0_nematic_25200000.png,435
Training/Lx150_BD0247_C0_nematic_03060000.png,247
Training/Lx100_BD05_C2_nematic_00435000.png,323
Training/Kappa500_BD03_C1_nematic_34800000.png,435
Training/Lx50_BD01_C2_nematic_13260000.png,16
Training/Kappa150_BD01_C2_nematic_104775000.png,145
Training/Kappa30_BD07_C2_nematic_34943110.png,1016
Training/Lx150_BD020_C1_nematic_22500000.png,20
Training/Kappa70_BD03_C0_nematic_28500000.png,435
Training/Kappa500_BD01_C0_nematic_07200000.png,145
Training/Lx150_BD083_C2_nematic_02475000.png,83
Training/Kappa1000_BD03_C2_nematic_00300000.png,435
Training/Kappa200_BD03_C0_nematic_62625000.png,435
Training/Kappa200_BD07_C0_nematic_04125000.png,1016
Training/Kappa100_BD07_C1_nematic_02250000.png,1016
Training/Lx100_BD01_C1_nematic_05940000.png,65
Training/Lx100_BD01_C1_nematic_05430000.png,65
Training/Lx150_BD057_C1_nematic_09675000.png,57
Training/Lx50_BD05_C1_nematic_02610000.png,81
Training/Kappa70_BD01_C1_nematic_178800000.png,145
Training/Lx150_BD083_C1_nematic_02400000.png,83
Training/Lx150_BD057_C1_nematic_06300000.png,57
Training/Lx50_BD01_C0_nematic_21015000.png,16
Training/Kappa70_BD05_C0_nematic_15675000.png,726
Training/Kappa250_BD03_C1_nematic_72450000.png,435
Training/Kappa150_BD05_C2_nematic_07200000.png,726
Training/Kappa250_BD05_C0_nematic_06036266.png,726
Training/Kappa30_BD05_C7_nematic_13875000.png,726
Training/Lx150_BD0333_C1_nematic_02130000.png,333
Training/Kappa70_BD07_C2_nematic_22638680.png,1016
Training/Kappa30_BD01_C4_nematic_110625000.png,145
Training/Kappa30_BD05_C5_nematic_34275000.png,726
Training/Kappa100_BD03_C2_nematic_52275000.png,435
Training/Kappa200_BD01_C0_nematic_159375000.png,145
Training/Lx150_BD0198_C2_nematic_03915000.png,198
Training/Lx100_BD01_C1_nematic_04395000.png,65
Training/Lx100_BD01_C1_nematic_00270000.png,65
Training/Lx150_BD0198_C2_nematic_02610000.png,198
Training/Kappa70_BD07_C2_nematic_28676586.png,1016
Training/Lx150_BD020_C2_nematic_15585000.png,20
Training/Kappa70_BD07_C2_nematic_03000000.png,1016
Training/Kappa150_BD01_C1_nematic_14775000.png,145
Training/Kappa30_BD01_C5_nematic_179775000.png,145
Training/Lx100_BD03_C0_nematic_00405000.png,194
Training/Kappa100_BD03_C0_nematic_37275000.png,435
Training/Kappa70_BD03_C0_nematic_30750000.png,435
Training/Kappa30_BD05_C0_nematic_46391854.png,726
Training/Lx150_BD0130_C2_nematic_03090000.png,130
Training/Lx150_BD0359_C0_nematic_01725000.png,359
Training/Lx150_BD020_C0_nematic_19020000.png,20
Training/Kappa150_BD07_C2_nematic_11100000.png,1016
Training/Kappa200_BD07_C2_nematic_00750000.png,1016
Training/Lx50_BD07_C2_nematic_00090000.png,113
Training/Kappa250_BD07_C0_nematic_07350000.png,1016
Training/Kappa70_BD07_C1_nematic_39337696.png,1016
Training/Kappa150_BD03_C2_nematic_26775000.png,435
Training/Kappa200_BD01_C0_nematic_123600000.png,145
Training/Kappa200_BD03_C1_nematic_17925000.png,435
Training/Lx50_BD03_C2_nematic_02595000.png,48
Training/Lx150_BD057_C2_nematic_07575000.png,57
Training/Kappa250_BD07_C2_nematic_10275000.png,1016
Training/Kappa70_BD03_C2_nematic_57975000.png,435
Training/Kappa500_BD05_C1_nematic_19875000.png,726
Training/Lx100_BD01_C0_nematic_02925000.png,65
Training/Lx150_BD0253_C0_nematic_00120000.png,253
Training/Kappa30_BD05_C1_nematic_33975000.png,726
Training/Kappa100_BD07_C2_nematic_04875000.png,1016
Training/Kappa30_BD07_C0_nematic_21800971.png,1016
Training/Kappa200_BD07_C1_nematic_12750000.png,1016
Training/Kappa250_BD05_C0_nematic_05736266.png,726
Training/Kappa30_BD05_C7_nematic_05700000.png,726
Training/Kappa30_BD05_C0_nematic_42491854.png,726
Training/Kappa200_BD05_C1_nematic_06075000.png,726
Training/Kappa200_BD03_C2_nematic_67200000.png,435
Training/Lx150_BD0253_C1_nematic_02475000.png,253
Training/Kappa30_BD05_C5_nematic_07500000.png,726
Training/Kappa30_BD05_C6_nematic_03300000.png,726
Training/Lx50_BD01_C0_nematic_20100000.png,16
Training/Kappa70_BD03_C2_nematic_27900000.png,435
Training/Kappa200_BD01_C0_nematic_35100000.png,145
Training/Kappa300_BD05_C0_nematic_33900000.png,726
Training/Kappa200_BD05_C1_nematic_18825000.png,726
Training/Lx150_BD0253_C0_nematic_02085000.png,253
Training/Lx100_BD01_C1_nematic_01965000.png,65
Training/Kappa500_BD03_C2_nematic_27825000.png,435
Training/Kappa30_BD07_C2_nematic_30787406.png,1016
Training/Lx50_BD07_C1_nematic_02370000.png,113
Training/Kappa300_BD05_C2_nematic_07575000.png,726
Training/Kappa200_BD03_C1_nematic_41325000.png,435
Training/Kappa300_BD01_C0_nematic_176850000.png,145
Training/Kappa250_BD03_C0_nematic_70275000.png,435
Training/Kappa500_BD03_C2_nematic_63900000.png,435
Training/Kappa30_BD07_C3_nematic_08550000.png,1016
Training/Lx50_BD07_C0_nematic_01980000.png,113
Training/Lx50_BD05_C0_nematic_00585000.png,81
Training/Lx100_BD05_C2_nematic_01020000.png,323
Training/Kappa30_BD05_C6_nematic_03225000.png,726
Training/Kappa30_BD01_C0_nematic_179250000.png,145
Training/Kappa1000_BD03_C1_nematic_58800000.png,435
Training/Lx150_BD057_C0_nematic_00450000.png,57
Training/Lx150_BD0253_C2_nematic_02685000.png,253
Training/Kappa500_BD01_C2_nematic_40500000.png,145
Training/Kappa250_BD07_C2_nematic_11325000.png,1016
Training/Kappa250_BD03_C2_nematic_10875000.png,435
Training/Kappa250_BD01_C0_nematic_18300000.png,145
Training/Kappa200_BD07_C1_nematic_00975000.png,1016
Training/Kappa200_BD05_C0_nematic_02025000.png,726
Training/Kappa500_BD01_C0_nematic_139950000.png,145
Training/Kappa70_BD01_C2_nematic_12375000.png,145
Training/Lx150_BD0333_C1_nematic_00375000.png,333
Training/Lx100_BD03_C1_nematic_01755000.png,194
Training/Lx150_BD0359_C1_nematic_00495000.png,359
Training/Kappa200_BD03_C0_nematic_43725000.png,435
Training/Kappa250_BD03_C0_nematic_01800000.png,435
Training/Kappa30_BD07_C5_nematic_24337656.png,1016
Training/Kappa70_BD05_C1_nematic_13425000.png,726
Training/Lx150_BD0130_C0_nematic_01455000.png,130
Training/Lx150_BD035_C1_nematic_10725000.png,35
Training/Lx150_BD0130_C1_nematic_00780000.png,130
Training/Kappa150_BD05_C1_nematic_08850000.png,726
Training/Kappa200_BD05_C1_nematic_31350000.png,726
Training/Kappa30_BD05_C9_nematic_04650000.png,726
Training/Kappa500_BD01_C2_nematic_42450000.png,145
Training/Kappa250_BD03_C1_nematic_58425000.png,435
Training/Kappa300_BD07_C0_nematic_10425000.png,1016
Training/Lx150_BD0198_C0_nematic_02085000.png,198
Training/Kappa300_BD01_C1_nematic_116325000.png,145
Training/Kappa250_BD03_C0_nematic_36450000.png,435
Training/Kappa200_BD03_C2_nematic_56475000.png,435
Training/Kappa200_BD05_C2_nematic_11925000.png,726
Training/Lx150_BD0359_C2_nematic_02055000.png,359
Training/Kappa300_BD03_C2_nematic_15750000.png,435
Training/Kappa250_BD07_C1_nematic_09150000.png,1016
Training/Lx150_BD057_C0_nematic_07575000.png,57
Training/Kappa30_BD01_C1_nematic_02775000.png,145
Training/Lx150_BD020_C1_nematic_24390000.png,20
Training/Lx150_BD0130_C1_nematic_02910000.png,130
Training/Kappa500_BD01_C0_nematic_67650000.png,145
Training/Kappa30_BD07_C5_nematic_09225000.png,1016
Training/Kappa500_BD01_C1_nematic_84000000.png,145
Training/Lx100_BD01_C2_nematic_02190000.png,65
Training/Lx150_BD0253_C2_nematic_02250000.png,253
Training/Kappa30_BD05_C8_nematic_06075000.png,726
Training/Lx150_BD083_C2_nematic_07425000.png,83
Training/Kappa250_BD05_C2_nematic_11285601.png,726
Training/Kappa300_BD01_C2_nematic_74775000.png,145
Training/Kappa300_BD03_C1_nematic_40650000.png,435
Training/Kappa30_BD05_C8_nematic_19800000.png,726
Training/Lx150_BD0198_C2_nematic_03795000.png,198
Training/Kappa70_BD05_C1_nematic_34650000.png,726
Training/Lx100_BD05_C2_nematic_00120000.png,323
Training/Kappa1000_BD03_C0_nematic_22950000.png,435
Training/Kappa250_BD01_C1_nematic_161850000.png,145
Training/Kappa100_BD05_C2_nematic_08925000.png,726
Training/Lx150_BD020_C0_nematic_05655000.png,20
Training/Kappa500_BD05_C1_nematic_18750000.png,726
Training/Kappa70_BD05_C0_nematic_22650000.png,726
Training/Lx50_BD01_C1_nematic_12075000.png,16
Training/Kappa30_BD05_C6_nematic_28800000.png,726
Training/Lx150_BD057_C1_nematic_01050000.png,57
Training/Lx100_BD03_C1_nematic_00465000.png,194
Training/Kappa100_BD03_C2_nematic_39525000.png,435
Training/Kappa30_BD05_C9_nematic_03000000.png,726
Training/Lx100_BD05_C2_nematic_00075000.png,323
Training/Kappa70_BD07_C0_nematic_06150000.png,1016
Training/Kappa300_BD01_C0_nematic_47625000.png,145
Training/Kappa150_BD01_C1_nematic_98700000.png,145
Training/Kappa500_BD05_C0_nematic_03075000.png,726
Training/Lx100_BD07_C1_nematic_00285000.png,452
Training/Kappa300_BD07_C1_nematic_13950000.png,1016
Training/Lx50_BD03_C1_nematic_05475000.png,48
Training/Kappa250_BD07_C2_nematic_12000000.png,1016
Training/Lx100_BD07_C1_nematic_00120000.png,452
Training/Kappa1000_BD01_C0_nematic_25650000.png,145
Training/Kappa200_BD05_C0_nematic_12600000.png,726
Training/Kappa250_BD07_C2_nematic_14025000.png,1016
Training/Kappa30_BD07_C5_nematic_18600000.png,1016
Training/Kappa30_BD05_C2_nematic_36178512.png,726
Training/Kappa1000_BD01_C0_nematic_145650000.png,145
Training/Kappa30_BD01_C3_nematic_66375000.png,145
Training/Lx150_BD020_C1_nematic_12885000.png,20
Training/Lx50_BD07_C2_nematic_01065000.png,113
Training/Kappa200_BD03_C0_nematic_51675000.png,435
Training/Lx100_BD01_C1_nematic_03960000.png,65
Training/Lx100_BD03_C2_nematic_00780000.png,194
Training/Lx150_BD020_C2_nematic_00900000.png,20
Training/Kappa200_BD03_C0_nematic_03525000.png,435
Training/Lx150_BD020_C0_nematic_16200000.png,20
Training/Kappa150_BD05_C2_nematic_13875000.png,726
Training/Kappa100_BD01_C3_nematic_28500000.png,145
Training/Kappa500_BD01_C0_nematic_99975000.png,145
Training/Lx100_BD07_C1_nematic_00360000.png,452
Training/Kappa30_BD05_C0_nematic_49420525.png,726
Training/Kappa30_BD07_C3_nematic_07725000.png,1016
Training/Lx50_BD07_C2_nematic_00330000.png,113
Training/Lx100_BD03_C2_nematic_01995000.png,194
Training/Kappa70_BD01_C4_nematic_149325000.png,145
Training/Kappa250_BD07_C0_nematic_06075000.png,1016
Training/Lx50_BD01_C2_nematic_00510000.png,16
